"id","follower_id","followee_id","follower_handle","followee_handle"
710,142,940,"@gust142","@federico940"
711,142,938,"@gust142","@michael938"
712,142,162,"@gust142","@jadyn162"
713,142,125,"@gust142","@carter125"
714,143,598,"@stephany143","@angelina598"
715,143,462,"@stephany143","@schuyler462"
716,144,130,"@retha144","@cale130"
717,144,372,"@retha144","@hannah372"
718,144,313,"@retha144","@cory313"
719,144,55,"@retha144","@jamel55"
720,146,852,"@kory146","@felicita852"
721,146,542,"@kory146","@lavina542"
722,146,975,"@kory146","@cleora975"
723,146,558,"@kory146","@elmore558"
724,146,851,"@kory146","@nels851"
725,146,139,"@kory146","@germaine139"
726,146,798,"@kory146","@chase798"
727,146,98,"@kory146","@theresia98"
728,146,905,"@kory146","@keyshawn905"
729,146,38,"@kory146","@jared38"
730,147,712,"@terrance147","@pierre712"
731,147,304,"@terrance147","@blaze304"
732,147,284,"@terrance147","@alana284"
733,147,439,"@terrance147","@elwin439"
734,147,390,"@terrance147","@halie390"
735,148,512,"@jacynthe148","@sid512"
736,148,229,"@jacynthe148","@lincoln229"
737,148,59,"@jacynthe148","@tressie59"
738,148,746,"@jacynthe148","@ruth746"
739,148,814,"@jacynthe148","@otilia814"
740,148,732,"@jacynthe148","@jamil732"
741,148,439,"@jacynthe148","@elwin439"
742,149,630,"@ressie149","@reid630"
743,149,919,"@ressie149","@dorothea919"
744,149,758,"@ressie149","@michelle758"
745,149,732,"@ressie149","@jamil732"
746,149,284,"@ressie149","@alana284"
747,149,521,"@ressie149","@rosario521"
748,149,913,"@ressie149","@benedict913"
749,149,898,"@ressie149","@kelsie898"
750,149,126,"@ressie149","@clair126"
751,149,622,"@ressie149","@jessy622"
752,150,527,"@felton150","@opal527"
753,150,522,"@felton150","@ena522"
754,151,237,"@jalyn151","@javier237"
755,151,91,"@jalyn151","@ova91"
756,151,950,"@jalyn151","@paula950"
757,151,209,"@jalyn151","@claire209"
758,151,960,"@jalyn151","@letha960"
759,151,160,"@jalyn151","@vance160"
760,151,193,"@jalyn151","@vivienne193"
761,151,807,"@jalyn151","@freida807"
762,151,819,"@jalyn151","@annalise819"
763,151,984,"@jalyn151","@dana984"
764,152,407,"@madaline152","@jakob407"
765,152,683,"@madaline152","@cary683"
766,152,165,"@madaline152","@troy165"
767,152,793,"@madaline152","@annabelle793"
768,152,3,"@madaline152","@dan3"
769,152,445,"@madaline152","@norval445"
770,152,236,"@madaline152","@francis236"
771,152,631,"@madaline152","@kiel631"
772,153,463,"@enoch153","@reese463"
773,153,230,"@enoch153","@camila230"
774,153,75,"@enoch153","@dalton75"
775,153,636,"@enoch153","@irwin636"
776,153,952,"@enoch153","@breanna952"
777,154,686,"@prince154","@lupe686"
778,154,730,"@prince154","@janiya730"
779,154,180,"@prince154","@dusty180"
780,154,867,"@prince154","@elliot867"
781,154,221,"@prince154","@porter221"
782,154,459,"@prince154","@karli459"
783,154,2,"@prince154","@wilfredo2"
784,155,127,"@damian155","@braxton127"
785,155,400,"@damian155","@delta400"
786,155,411,"@damian155","@tamia411"
787,155,133,"@damian155","@jeff133"
788,155,158,"@damian155","@dimitri158"
789,155,694,"@damian155","@braden694"
790,155,970,"@damian155","@harrison970"
791,155,436,"@damian155","@fredy436"
792,155,925,"@damian155","@beatrice925"
793,156,553,"@christy156","@zoie553"
794,156,299,"@christy156","@charlotte299"
795,156,983,"@christy156","@jo983"
796,156,282,"@christy156","@aurore282"
797,156,286,"@christy156","@rhiannon286"
798,156,586,"@christy156","@damon586"
799,156,150,"@christy156","@felton150"
800,157,266,"@ransom157","@arielle266"
801,157,587,"@ransom157","@faustino587"
802,157,939,"@ransom157","@marcia939"
803,157,829,"@ransom157","@chet829"
804,157,940,"@ransom157","@federico940"
805,158,211,"@dimitri158","@marian211"
806,158,412,"@dimitri158","@garnett412"
807,158,554,"@dimitri158","@ralph554"
808,158,997,"@dimitri158","@darron997"
809,158,799,"@dimitri158","@kareem799"
810,158,853,"@dimitri158","@edmond853"
811,158,541,"@dimitri158","@orville541"
812,159,676,"@clemens159","@kurt676"
813,159,522,"@clemens159","@ena522"
814,159,925,"@clemens159","@beatrice925"
815,159,774,"@clemens159","@juwan774"
816,159,204,"@clemens159","@gaston204"
817,159,589,"@clemens159","@rosella589"
818,159,707,"@clemens159","@daren707"
819,159,997,"@clemens159","@darron997"
820,160,263,"@vance160","@ashton263"
821,160,590,"@vance160","@harry590"
822,160,241,"@vance160","@harmony241"
823,160,954,"@vance160","@warren954"
824,161,722,"@mckayla161","@cletus722"
825,162,14,"@jadyn162","@verda14"
826,162,769,"@jadyn162","@elza769"
827,162,744,"@jadyn162","@birdie744"
828,162,929,"@jadyn162","@aaron929"
829,162,421,"@jadyn162","@zack421"
830,162,440,"@jadyn162","@madge440"
831,162,603,"@jadyn162","@faye603"
832,162,664,"@jadyn162","@augustine664"
833,162,311,"@jadyn162","@ashleigh311"
834,162,899,"@jadyn162","@paolo899"
835,163,523,"@marcelle163","@kaitlin523"
836,163,935,"@marcelle163","@liza935"
837,164,503,"@sister164","@april503"
838,164,315,"@sister164","@blair315"
839,164,911,"@sister164","@helena911"
840,165,883,"@troy165","@brionna883"
841,165,177,"@troy165","@carlotta177"
842,165,730,"@troy165","@janiya730"
843,165,850,"@troy165","@lottie850"
844,165,224,"@troy165","@matilde224"
845,165,561,"@troy165","@gabriella561"
846,166,976,"@ardith166","@maurine976"
847,166,479,"@ardith166","@elisa479"
848,166,443,"@ardith166","@phoebe443"
849,166,982,"@ardith166","@rae982"
850,166,334,"@ardith166","@shannon334"
851,166,821,"@ardith166","@kamryn821"
852,166,939,"@ardith166","@marcia939"
853,166,483,"@ardith166","@cade483"
854,166,968,"@ardith166","@ivory968"
855,167,643,"@trystan167","@julius643"
856,167,24,"@trystan167","@margot24"
857,167,717,"@trystan167","@abigail717"
858,168,426,"@rahsaan168","@king426"
859,168,58,"@rahsaan168","@malika58"
860,169,114,"@vergie169","@barry114"
861,169,984,"@vergie169","@dana984"
862,169,322,"@vergie169","@jamir322"
863,169,885,"@vergie169","@darien885"
864,169,723,"@vergie169","@berry723"
865,170,922,"@taya170","@roberta922"
866,170,737,"@taya170","@adrian737"
867,170,817,"@taya170","@oda817"
868,170,237,"@taya170","@javier237"
869,170,324,"@taya170","@laurel324"
870,170,790,"@taya170","@rudy790"
871,170,466,"@taya170","@bryana466"
872,170,478,"@taya170","@enrique478"
873,170,664,"@taya170","@augustine664"
874,171,102,"@reece171","@mario102"
875,172,997,"@malachi172","@darron997"
876,172,81,"@malachi172","@mohammad81"
877,172,504,"@malachi172","@krystal504"
878,172,966,"@malachi172","@ryder966"
879,173,468,"@salvador173","@amani468"
880,173,860,"@salvador173","@merl860"
881,173,943,"@salvador173","@hal943"
882,174,933,"@hulda174","@dorian933"
883,174,391,"@hulda174","@izaiah391"
884,174,292,"@hulda174","@minnie292"
885,174,515,"@hulda174","@chelsie515"
886,174,230,"@hulda174","@camila230"
887,174,134,"@hulda174","@anais134"
888,174,628,"@hulda174","@lavern628"
889,174,260,"@hulda174","@winona260"
890,174,998,"@hulda174","@verla998"
891,174,635,"@hulda174","@aniya635"
892,175,729,"@aliyah175","@brent729"
893,175,377,"@aliyah175","@raegan377"
894,175,295,"@aliyah175","@wilber295"
895,175,603,"@aliyah175","@faye603"
896,175,170,"@aliyah175","@taya170"
897,175,46,"@aliyah175","@madisyn46"
898,176,59,"@sadye176","@tressie59"
899,176,102,"@sadye176","@mario102"
900,176,581,"@sadye176","@kole581"
901,176,710,"@sadye176","@beth710"
902,176,418,"@sadye176","@deshaun418"
903,177,142,"@carlotta177","@gust142"
904,177,617,"@carlotta177","@delaney617"
905,177,424,"@carlotta177","@kailey424"
906,177,26,"@carlotta177","@lucio26"
907,177,477,"@carlotta177","@florence477"
908,177,145,"@carlotta177","@makenna145"
909,177,433,"@carlotta177","@kaelyn433"
910,177,114,"@carlotta177","@barry114"
911,178,295,"@easton178","@wilber295"
912,178,787,"@easton178","@abraham787"
913,179,601,"@marty179","@nikita601"
914,180,607,"@dusty180","@luisa607"
915,180,641,"@dusty180","@nicklaus641"
916,180,671,"@dusty180","@monserrat671"
917,180,55,"@dusty180","@jamel55"
918,180,114,"@dusty180","@barry114"
919,180,534,"@dusty180","@ilene534"
920,180,723,"@dusty180","@berry723"
921,180,912,"@dusty180","@franco912"
922,180,765,"@dusty180","@jarrell765"
923,181,279,"@bettie181","@norwood279"
924,181,95,"@bettie181","@avery95"
925,181,23,"@bettie181","@maye23"
926,181,717,"@bettie181","@abigail717"
927,182,876,"@pink182","@moriah876"
928,182,601,"@pink182","@nikita601"
929,183,436,"@domenico183","@fredy436"
930,183,82,"@domenico183","@dolly82"
931,183,540,"@domenico183","@golden540"
932,183,850,"@domenico183","@lottie850"
933,183,502,"@domenico183","@austen502"
934,183,721,"@domenico183","@arvel721"
935,183,957,"@domenico183","@angus957"
936,184,327,"@cheyenne184","@rhett327"
937,184,5,"@cheyenne184","@idella5"
938,185,794,"@vida185","@emilio794"
939,185,235,"@vida185","@libby235"
940,185,38,"@vida185","@jared38"
941,185,252,"@vida185","@monserrate252"
942,185,882,"@vida185","@ramon882"
943,185,197,"@vida185","@devon197"
944,186,256,"@margarett186","@malvina256"
945,186,532,"@margarett186","@sammy532"
946,187,956,"@martina187","@maybell956"
947,187,506,"@martina187","@dave506"
948,187,11,"@martina187","@marcella11"
949,187,304,"@martina187","@blaze304"
950,187,32,"@martina187","@lane32"
951,187,978,"@martina187","@mariano978"
952,187,723,"@martina187","@berry723"
953,187,149,"@martina187","@ressie149"
954,188,253,"@candido188","@conner253"
955,188,91,"@candido188","@ova91"
956,188,461,"@candido188","@eleanore461"
957,189,840,"@alize189","@toy840"
958,190,75,"@helga190","@dalton75"
959,190,585,"@helga190","@dayana585"
960,190,209,"@helga190","@claire209"
961,190,76,"@helga190","@martin76"
962,190,257,"@helga190","@harley257"
963,191,461,"@cedrick191","@eleanore461"
964,191,422,"@cedrick191","@skyla422"
965,191,864,"@cedrick191","@ray864"
966,191,584,"@cedrick191","@karolann584"
967,191,137,"@cedrick191","@sherwood137"
968,191,973,"@cedrick191","@lizzie973"
969,191,362,"@cedrick191","@beverly362"
970,191,9,"@cedrick191","@randi9"
971,191,669,"@cedrick191","@zaria669"
972,192,591,"@aiden192","@floyd591"
973,192,372,"@aiden192","@hannah372"
974,192,49,"@aiden192","@eliezer49"
975,192,863,"@aiden192","@grover863"
976,194,492,"@jamaal194","@lavinia492"
977,194,78,"@jamaal194","@modesto78"
978,195,616,"@misael195","@magnus616"
979,196,52,"@burnice196","@korbin52"
980,196,109,"@burnice196","@ewell109"
981,196,158,"@burnice196","@dimitri158"
982,196,862,"@burnice196","@sharon862"
983,196,630,"@burnice196","@reid630"
984,196,39,"@burnice196","@santiago39"
985,196,172,"@burnice196","@malachi172"
986,196,437,"@burnice196","@brice437"
987,197,368,"@devon197","@marc368"
988,197,858,"@devon197","@mittie858"
989,198,720,"@wilbert198","@susan720"
990,198,24,"@wilbert198","@margot24"
991,198,379,"@wilbert198","@tara379"
992,198,900,"@wilbert198","@matteo900"
993,198,384,"@wilbert198","@gaylord384"
994,198,466,"@wilbert198","@bryana466"
995,198,554,"@wilbert198","@ralph554"
996,198,777,"@wilbert198","@branson777"
997,199,327,"@maymie199","@rhett327"
998,200,573,"@rolando200","@weldon573"
999,200,360,"@rolando200","@dannie360"
1000,200,265,"@rolando200","@muriel265"
1001,201,422,"@lexi201","@skyla422"
1002,201,795,"@lexi201","@dahlia795"
1003,201,61,"@lexi201","@isabella61"
1004,201,148,"@lexi201","@jacynthe148"
1005,201,271,"@lexi201","@andy271"
1006,201,878,"@lexi201","@destiny878"
1007,202,207,"@chyna202","@marcelina207"
1008,202,915,"@chyna202","@douglas915"
1009,203,7,"@gordon203","@edward7"
1010,203,590,"@gordon203","@harry590"
1011,203,576,"@gordon203","@curt576"
1012,203,577,"@gordon203","@bell577"
1013,203,779,"@gordon203","@skye779"
1014,203,931,"@gordon203","@rickey931"
1015,203,130,"@gordon203","@cale130"
1016,204,872,"@gaston204","@hermann872"
1017,205,422,"@margaretta205","@skyla422"
1018,206,115,"@adan206","@simone115"
1019,206,393,"@adan206","@sonia393"
1020,206,772,"@adan206","@timothy772"
1021,207,274,"@marcelina207","@christiana274"
1022,209,858,"@claire209","@mittie858"
1023,209,97,"@claire209","@britney97"
1024,209,264,"@claire209","@valerie264"
1025,209,731,"@claire209","@stanton731"
1026,209,607,"@claire209","@luisa607"
1027,209,790,"@claire209","@rudy790"
1028,209,702,"@claire209","@leif702"
1029,209,114,"@claire209","@barry114"
1030,209,387,"@claire209","@wyman387"
1031,209,42,"@claire209","@jacques42"
1032,210,157,"@delores210","@ransom157"
1033,210,46,"@delores210","@madisyn46"
1034,210,282,"@delores210","@aurore282"
1035,210,276,"@delores210","@mona276"
1036,210,49,"@delores210","@eliezer49"
1037,210,384,"@delores210","@gaylord384"
1038,210,611,"@delores210","@joey611"
1039,210,820,"@delores210","@theodora820"
1040,210,743,"@delores210","@garnet743"
1041,211,765,"@marian211","@jarrell765"
1042,211,228,"@marian211","@alex228"
1043,211,374,"@marian211","@jed374"
1044,211,217,"@marian211","@cielo217"
1045,211,865,"@marian211","@eleanora865"
1046,212,78,"@sam212","@modesto78"
1047,212,827,"@sam212","@odell827"
1048,212,518,"@sam212","@rigoberto518"
1049,212,20,"@sam212","@dejah20"
1050,213,195,"@elna213","@misael195"
1051,213,348,"@elna213","@agustina348"
1052,213,43,"@elna213","@edwardo43"
1053,213,561,"@elna213","@gabriella561"
1054,213,159,"@elna213","@clemens159"
1055,213,838,"@elna213","@araceli838"
1056,213,809,"@elna213","@christop809"
1057,214,719,"@jakayla214","@kaylee719"
1058,215,962,"@elliott215","@chaim962"
1059,215,559,"@elliott215","@gunner559"
1060,215,959,"@elliott215","@zita959"
1061,215,264,"@elliott215","@valerie264"
1062,215,855,"@elliott215","@jeremy855"
1063,215,652,"@elliott215","@susie652"
1064,215,196,"@elliott215","@burnice196"
1065,215,281,"@elliott215","@hudson281"
1066,216,42,"@jace216","@jacques42"
1067,216,660,"@jace216","@zella660"
1068,216,711,"@jace216","@brandyn711"
1069,216,223,"@jace216","@chanel223"
1070,216,191,"@jace216","@cedrick191"
1071,216,327,"@jace216","@rhett327"
1072,217,66,"@cielo217","@lambert66"
1073,217,739,"@cielo217","@oswaldo739"
1074,217,106,"@cielo217","@mac106"
1075,217,532,"@cielo217","@sammy532"
1076,217,365,"@cielo217","@tiana365"
1077,217,323,"@cielo217","@lea323"
1078,217,278,"@cielo217","@osborne278"
1079,217,570,"@cielo217","@emanuel570"
1080,217,65,"@cielo217","@geovany65"
1081,218,703,"@jeanie218","@sedrick703"
1082,218,714,"@jeanie218","@myles714"
1083,218,630,"@jeanie218","@reid630"
1084,218,947,"@jeanie218","@karina947"
1085,218,719,"@jeanie218","@kaylee719"
1086,218,215,"@jeanie218","@elliott215"
1087,218,108,"@jeanie218","@lorena108"
1088,219,305,"@ignacio219","@eliseo305"
1089,219,29,"@ignacio219","@jedediah29"
1090,219,526,"@ignacio219","@hershel526"
1091,220,281,"@cyrus220","@hudson281"
1092,221,931,"@porter221","@rickey931"
1093,221,205,"@porter221","@margaretta205"
1094,221,164,"@porter221","@sister164"
1095,221,727,"@porter221","@remington727"
1096,221,913,"@porter221","@benedict913"
1097,221,733,"@porter221","@laurie733"
1098,221,762,"@porter221","@erick762"
1099,221,925,"@porter221","@beatrice925"
1100,221,549,"@porter221","@jonathan549"
1101,221,552,"@porter221","@general552"
1102,222,389,"@otis222","@geo389"
1103,222,697,"@otis222","@micah697"
1104,222,74,"@otis222","@nayeli74"
1105,222,682,"@otis222","@drew682"
1106,223,722,"@chanel223","@cletus722"
1107,223,416,"@chanel223","@judge416"
1108,223,505,"@chanel223","@abdul505"
1109,223,515,"@chanel223","@chelsie515"
1110,223,154,"@chanel223","@prince154"
1111,223,683,"@chanel223","@cary683"
1112,223,882,"@chanel223","@ramon882"
1113,223,279,"@chanel223","@norwood279"
1114,223,995,"@chanel223","@jan995"
1115,224,540,"@matilde224","@golden540"
1116,224,466,"@matilde224","@bryana466"
1117,224,773,"@matilde224","@murphy773"
1118,224,868,"@matilde224","@lauriane868"
1119,224,528,"@matilde224","@roderick528"
1120,224,616,"@matilde224","@magnus616"
1121,224,937,"@matilde224","@tremayne937"
1122,224,835,"@matilde224","@guido835"
1123,224,745,"@matilde224","@jaiden745"
1124,224,867,"@matilde224","@elliot867"
1125,225,227,"@bradford225","@modesta227"
1126,225,142,"@bradford225","@gust142"
1127,225,210,"@bradford225","@delores210"
1128,225,728,"@bradford225","@kiera728"
1129,225,256,"@bradford225","@malvina256"
1130,225,826,"@bradford225","@kaleb826"
1131,225,571,"@bradford225","@richard571"
1132,225,572,"@bradford225","@verna572"
1133,225,833,"@bradford225","@tatum833"
1134,226,382,"@eladio226","@rosie382"
1135,227,836,"@modesta227","@albina836"
1136,227,274,"@modesta227","@christiana274"
1137,227,635,"@modesta227","@aniya635"
1138,227,287,"@modesta227","@river287"
1139,227,572,"@modesta227","@verna572"
1140,227,395,"@modesta227","@shaina395"
1141,227,366,"@modesta227","@murray366"
1142,227,755,"@modesta227","@chaya755"
1143,227,430,"@modesta227","@savannah430"
1144,228,825,"@alex228","@aileen825"
1145,228,734,"@alex228","@bennett734"
1146,228,843,"@alex228","@alexandro843"
1147,228,906,"@alex228","@aracely906"
1148,229,719,"@lincoln229","@kaylee719"
1149,229,413,"@lincoln229","@brenden413"
1150,229,497,"@lincoln229","@garland497"
1151,230,354,"@camila230","@berenice354"
1152,231,962,"@wendell231","@chaim962"
1153,231,522,"@wendell231","@ena522"
1154,231,731,"@wendell231","@stanton731"
1155,231,704,"@wendell231","@kaley704"
1156,231,834,"@wendell231","@leonor834"
1157,231,437,"@wendell231","@brice437"
1158,231,644,"@wendell231","@florencio644"
1159,231,764,"@wendell231","@pinkie764"
1160,232,306,"@amir232","@leola306"
1161,233,789,"@gwen233","@darrel789"
1162,233,720,"@gwen233","@susan720"
1163,233,648,"@gwen233","@stan648"
1164,233,937,"@gwen233","@tremayne937"
1165,233,453,"@gwen233","@adele453"
1166,234,58,"@mariam234","@malika58"
1167,234,133,"@mariam234","@jeff133"
1168,234,506,"@mariam234","@dave506"
1169,234,247,"@mariam234","@neoma247"
1170,234,897,"@mariam234","@armani897"
1171,235,61,"@libby235","@isabella61"
1172,235,443,"@libby235","@phoebe443"
1173,235,76,"@libby235","@martin76"
1174,235,875,"@libby235","@ada875"
1175,235,56,"@libby235","@torey56"
1176,235,827,"@libby235","@odell827"
1177,235,960,"@libby235","@letha960"
1178,236,117,"@francis236","@lenna117"
1179,236,87,"@francis236","@kennith87"
1180,236,809,"@francis236","@christop809"
1181,236,300,"@francis236","@mable300"
1182,236,982,"@francis236","@rae982"
1183,236,795,"@francis236","@dahlia795"
1184,236,728,"@francis236","@kiera728"
1185,236,451,"@francis236","@louvenia451"
1186,236,428,"@francis236","@ervin428"
1187,236,967,"@francis236","@samanta967"
1188,237,994,"@javier237","@jon994"
1189,237,606,"@javier237","@zechariah606"
1190,237,358,"@javier237","@aletha358"
1191,237,361,"@javier237","@bonita361"
1192,239,561,"@lisette239","@gabriella561"
1193,239,939,"@lisette239","@marcia939"
1194,239,510,"@lisette239","@cole510"
1195,240,112,"@sarina240","@zachery112"
1196,240,729,"@sarina240","@brent729"
1197,240,123,"@sarina240","@justina123"
1198,240,590,"@sarina240","@harry590"
1199,240,418,"@sarina240","@deshaun418"
1200,240,417,"@sarina240","@edwina417"
1201,240,814,"@sarina240","@otilia814"
1202,241,894,"@harmony241","@anabelle894"
1203,241,214,"@harmony241","@jakayla214"
1204,241,635,"@harmony241","@aniya635"
1205,241,388,"@harmony241","@jamal388"
1206,241,717,"@harmony241","@abigail717"
1207,241,947,"@harmony241","@karina947"
1208,241,943,"@harmony241","@hal943"
1209,241,868,"@harmony241","@lauriane868"
1210,241,408,"@harmony241","@brown408"
1211,242,844,"@desmond242","@chaz844"
1212,242,336,"@desmond242","@theo336"
1213,242,484,"@desmond242","@nicolette484"
1214,242,429,"@desmond242","@santos429"
1215,242,391,"@desmond242","@izaiah391"
1216,242,513,"@desmond242","@coby513"
1217,242,157,"@desmond242","@ransom157"
1218,242,309,"@desmond242","@daphne309"
1219,244,449,"@minerva244","@jena449"
